,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,kmeans_pca,hc_pca,dbscan_pca
123,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
124,-3.1604867536294647,-0.3698313997241108,-0.3050318832067256,2,0,4
125,-1.0970538841770279,-1.473748333310422,-0.2974099670551378,2,0,4
126,-1.3041038986614328,-1.6285256475241292,0.39832429498134025,2,0,4
127,1.255758301242203,-0.28950455379604806,-0.3357739199510597,0,1,1
128,-0.05632552808497201,0.8272757698647909,-0.5175953788114463,1,2,2
129,-1.3236555395778986,0.31054728195858267,-0.7823933014206722,1,2,2
130,-0.3143974802265621,0.04136654083330773,0.5047242926409148,1,2,2
131,-0.2693950595866363,2.619132040101505,0.05714794969822425,1,2,2
132,-1.1123037848728878,0.5779948698125728,-0.7853993305419558,1,2,2
133,-1.1854706462862603,0.06441559768610791,0.31526369692453143,2,0,4
134,0.8098189945167309,1.0220066053248473,-0.002404980139879446,0,1,1
135,-2.1038815936041586,-0.451000665625032,-1.0556859673465944,2,0,4
136,1.9492853699558843,-0.04909653330660779,-0.021544889433855633,0,1,1
137,1.591135922102255,0.05470086077089742,0.7176084222680333,0,1,1
138,1.377353817473039,-0.9663136536432079,0.19177285761918628,0,1,1
139,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
140,-2.077434929627366,-0.45588303467606023,-1.1370353524820038,2,0,4
141,-0.17745707399393415,0.10568134352752562,0.4200366159706766,1,2,2
142,-2.3017012244099626,-0.7108875985113129,0.007046724649894575,2,0,4
143,-1.4630942393443163,1.2175792981373363,0.15686577197488022,1,2,2
144,0.9314145107475672,0.34519750547768757,0.5251417974303667,0,1,1
145,0.5597329389947315,0.4414342445874832,0.20456844625705056,0,1,1
146,1.4283757551302243,-0.33518173882543184,-0.13481255179669682,0,1,1
147,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
148,1.1335358817739767,0.7177547120042512,0.15513733834907237,0,1,1
149,0.5112092948713363,-1.161044489103264,-0.3234175410523806,0,1,1
150,-0.8783431360898164,-0.6705137112091732,-0.09730420536147436,2,0,4
151,-0.18590694093539895,1.2987480014178314,-0.22979591132626132,1,2,2
152,0.3227150370500646,1.2668260650022538,0.006089763176816638,1,2,2
153,1.1046588678729787,-0.030929845504835754,-0.2923548702856486,0,1,1
154,-1.993234237848577,1.0366037112910857,-0.3234003203479718,1,2,2
155,-1.427417191688923,1.1075873104137348,0.4425148167994813,1,2,2
156,0.47381447041928887,1.0082513567110416,-0.03732928648859441,1,2,2
157,1.3607644404122374,-1.3969910692178928,-0.3783373631557713,0,1,1
158,0.1321687297362996,-1.6005947842407273,-0.8471026830406436,0,1,1
159,-1.6149062458410923,-1.3367167782222704,-0.9002940715182264,2,0,4
160,1.936997733115688,-0.3671036752410097,0.10107312270638098,0,1,1
161,-1.955126840268978,1.6801786501275993,0.49109031824676014,1,2,2
162,1.4744690493294141,0.5137300683052006,-0.1356681582573963,0,1,1
163,-1.7322000218513232,-0.5472374047348278,-0.7351126161732782,2,0,4
164,-3.0373457129332597,-3.823443872953674,5.3536751499540784,2,0,-1
165,1.255758301242203,-0.28950455379604806,-0.3357739199510597,0,1,1
166,-1.2321908437228402,-0.4540460434913851,1.3345773392556093,2,0,4
167,0.009946310268073527,-0.5933355184404278,-0.3561914247405116,0,1,1
168,-1.0970538841770279,-1.473748333310422,-0.2974099670551378,2,0,4
169,1.0536369302157933,-0.6620617603226118,0.03423053913023464,0,1,1
170,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
171,1.79818593658666,0.20947817498460453,0.02187416023155547,0,1,1
172,1.0874425875747868,-0.13115709512638127,0.15599294480977188,0,1,1
173,1.0536369302157933,-0.6620617603226118,0.03423053913023464,0,1,1
174,0.8515155591893838,-1.0346189668491752,0.4042349982115288,0,1,1
175,-2.498181378850825,1.5116460873000863,1.1519002739345228,1,2,2
176,-2.242702709548956,0.4760350295401687,2.084375816934778,2,0,4
177,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
178,0.9909542589558018,-1.9416509830279294,-0.5350240751840236,0,1,1
179,-2.6469361321860054,-0.6195332284525452,-0.3948760116588312,2,0,4
180,0.5788206095893234,-0.09923515871080335,-0.07989272969330606,0,1,1
181,1.238542020944011,-0.38973180341759356,0.11257389514436078,0,1,1
182,-2.401151816884612,-0.15163114135546402,-1.2945776709709558,2,0,4
183,1.3896414543132354,-0.6483065117088058,0.06915484547894968,0,1,1
184,1.4283757551302243,-0.33518173882543184,-0.13481255179669682,0,1,1
185,2.11697418038591,0.12300617397686495,0.5051462816756909,0,1,1
186,1.2219526438832093,-0.8204092189922786,-0.45753632563059693,0,1,1
187,-0.5649475060704355,0.8591977062803687,-0.7534810533145243,1,2,2
188,-2.5474855397113565,-1.178789685608394,0.906748383962019,2,0,4
189,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
190,1.5622589082012568,-0.6939836967381896,0.27011621363331245,0,1,1
191,-2.9153293415654606,0.42852085332611,-0.1862755066484718,2,0,4
192,1.2262543841038147,-0.7077389453519956,0.23519190728459735,0,1,1
193,1.6470865032174358,0.4680528832758168,0.06529320989696658,0,1,1
194,0.26739135917227386,0.5230238765441948,-0.3600530603224946,1,2,2
195,1.9320690896576924,-0.1493237829281533,0.4268029256615647,0,1,1
196,-2.0048949714513835,0.3881464034035442,-1.219240344078113,2,0,4
197,-1.2702982413024393,-1.0976209823278988,0.5200867006608775,2,0,4
198,-1.248780220783642,-0.8847234590660703,0.7644671184806515,2,0,4
199,1.155053902292774,0.9306522352660797,0.3995177561688464,0,1,1
200,-0.5434294855516382,1.0720952295421973,-0.5091006354947504,1,2,2
201,-1.593388225322295,-1.123819254960442,-0.6559136536984524,2,0,4
202,-2.1062262736382023,1.9387533584188115,0.5345093679121712,1,2,2
203,-2.613757378064402,0.24182160269682487,0.7453444298910842,2,0,4
204,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
205,1.7133583415704812,-0.9525584050294019,0.22669716396790132,0,1,1
206,2.1341904606841022,0.22323342359841045,0.05679846658027053,0,1,1
207,0.40127451224330635,0.16422191863143698,0.04487570510751471,0,1,1
208,1.4283757551302243,-0.33518173882543184,-0.13481255179669682,0,1,1
209,-1.3567486238093405,2.5925134014131714,0.1964231860583083,1,2,2
210,0.1997800444542867,-0.5387854538482661,-0.6035778716815691,0,1,1
211,-1.9730556936947214,-1.2329193841447654,-0.16114075981633733,2,0,4
212,0.8098189945167309,1.0220066053248473,-0.002404980139879446,0,1,1
213,-0.19513732461399988,1.4038576200904052,-0.5967943412862721,1,2,2
214,-1.442288791953071,-1.3823939632516542,-0.6993327033638636,2,0,4
215,0.35652069440905815,1.797730730198484,0.12785216885635386,1,2,2
216,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
217,-2.449125820795971,-0.009192450626677938,1.7616520431008782,2,0,4
218,0.7760133371577375,0.4911019401286169,-0.12416738581941666,0,1,1
219,-2.071793713041819,2.1392078576619027,-0.36218626227866985,1,2,2
220,0.6623087282405604,-1.4196191973944765,-0.3668365907177917,0,1,1
221,-1.286887618363241,-1.5282983979025835,-0.0500235201140803,2,0,4
222,-1.6811780841941377,0.08389451008294836,-1.0616980255891613,2,0,4
223,1.1335358817739767,0.7177547120042512,0.15513733834907237,0,1,1
224,-2.321879768563818,1.5586354969245382,-0.15521283588173979,1,2,2
225,1.2846353151432008,0.4591800037130389,0.11171828868366128,0,1,1
226,0.3393044141108665,1.6975034805769385,0.5761999839517743,1,2,2
227,0.03757883711006144,0.46579552603535174,-1.0910438911212326,1,2,2
228,-1.2745999815230447,-1.2102912559681818,-0.17264153225431703,2,0,4
229,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
230,0.10706154212444868,0.8867082035079806,-0.6836324406170943,1,2,2
231,0.26676445593488396,0.8534740424973343,0.6584049755478836,1,2,2
232,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
233,1.0247599163147953,-1.4107463178316986,-0.41326166950448634,0,1,1
234,-2.4116360070379925,0.6143788092233885,0.3753399708097899,2,0,4
235,1.255758301242203,-0.28950455379604806,-0.3357739199510597,0,1,1
236,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
237,-1.3402449166387003,-0.12013013361610235,-1.35250352219563,2,0,4
238,1.2723476783030048,0.14117286177863697,0.23433630082389803,0,1,1
239,1.3822824609310345,-1.1840935459560642,-0.13395694533599745,0,1,1
240,-1.8882280986785427,-0.07088280413075886,-0.36596376355268334,2,0,4
241,-0.6626896411642005,-0.2903958497149001,0.5924179984324365,2,0,4
242,2.155708481202899,0.436130946860239,0.30117888440004437,0,1,1
243,-2.2065523721559193,-1.3828143293074446,0.6159428873555503,2,0,4
244,-1.5588699948357496,2.2199561948866076,0.5664276451396025,1,2,2
245,1.5794751884994487,-0.5937564471166441,-0.17823160146210792,0,1,1
246,-0.11227610920015259,0.4139237473598714,0.13471983355962047,1,2,2
247,-1.0914126675914806,1.1213425590275405,0.47743912314819636,1,2,2
248,-1.6721106334310527,-1.089168468820911,1.7889372125935967,2,0,4
249,-1.2861750452356895,1.2845723867482353,1.0505553730444377,1,0,0
250,1.79818593658666,0.20947817498460453,0.02187416023155547,0,1,1
251,1.5794751884994487,-0.5937564471166441,-0.17823160146210792,0,1,1
252,-3.3503204878156776,-0.4243814643162724,-0.05764543626566797,2,0,4
253,0.7422076797987438,-0.039802725067613634,-0.24592979149895394,0,1,1
254,-1.02395496637324,0.7647446842491296,-0.014660004026180177,1,2,2
255,1.5794751884994487,-0.5937564471166441,-0.17823160146210792,0,1,1
256,-0.3929569554198039,1.1439706872041244,0.46593835071021666,1,2,2
257,-0.34757623434816576,-0.8199882903160621,-0.6354961489090006,2,0,4
258,1.0708532105139852,-0.5618345107010663,-0.4141172759651858,0,1,1
259,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
260,1.7471639989294747,-0.4216537398331714,0.34845956964743857,0,1,1
261,-1.5533144481403645,1.6717261366206115,-0.7777601936859593,1,2,2
262,0.23358570181328028,-0.007880788652035708,-0.48181546600203184,0,1,1
263,2.3068079145721234,0.17755623856902666,0.25775983473463326,0,1,1
264,0.7926027142185392,0.9217793557033018,0.445942834955541,0,1,1
265,1.2723476783030048,0.14117286177863697,0.23433630082389803,0,1,1
266,-1.839172540623689,-1.5917213420575231,0.2437880056136721,2,0,4
267,1.2551313980048129,0.04094561215709152,0.6826841159193183,0,1,1
268,-0.734602696102793,-1.464875453747644,-0.34383504584183244,2,0,4
269,1.2213257406458193,-0.48995905303913895,0.5609217102397811,0,1,1
270,0.357611567968322,0.0688770380609196,0.5745729053383449,0,1,1
271,0.9197537771447608,-0.30325980240985395,-0.3706982262997747,0,1,1
272,0.38898687540311017,-0.153785223302965,0.16749371724775147,0,1,1
273,1.255758301242203,-0.28950455379604806,-0.3357739199510597,0,1,1
274,1.4406633919704208,-0.017174596891029795,-0.25743056393693353,0,1,1
275,-1.6688904473539414,0.40190165201735034,-1.1843160377293982,2,0,4
276,-1.4796836164051181,0.7869018825626513,-0.41324444880007744,1,2,2
277,-0.5619852422147715,-1.5105526387770278,-0.14287367768746953,2,0,4
278,-1.4595050722512626,-1.4826212128731997,-0.2509848882684431,2,0,4
279,-1.234526204341114,1.585254135612872,-0.2944880722418238,1,2,2
280,1.2895639586011964,0.2414001114001825,-0.21401151427152243,0,1,1
281,0.3393044141108665,1.6975034805769385,0.5761999839517743,1,2,2
282,0.6033958832697159,0.5367791251580007,-0.32512875397377955,0,1,1
283,-0.8174639115166404,-0.4749415810171105,-1.075349220687725,2,0,4
284,1.2434706644020066,-0.60751169573045,-0.21315590781082297,0,1,1
285,1.4449651321910262,0.09549567674925319,0.4352976689782608,0,1,1
286,-2.0264129919701808,0.1752488801417159,-1.4636207618978871,2,0,4
287,-1.2941516224395104,0.7287816735145302,-1.3533591286563293,1,2,2
288,-2.01304380098649,-0.8851438251218603,2.0797427092000653,2,0,4
289,0.5076201277782824,1.5391560219072717,0.08443311919094276,1,2,2
290,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
291,1.2723476783030048,0.14117286177863697,0.23433630082389803,0,1,1
292,-1.3059752889578329,-0.987628994604297,0.23443765583627654,2,0,4
293,1.8319915939456535,0.740382840180835,0.14363656591109272,0,1,1
294,1.730574621868673,-0.8523311554078564,-0.22165065112751903,0,1,1
295,-0.8728555330040157,0.5061699759579172,-0.05807905369159128,1,2,2
296,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
297,1.6470865032174358,0.4680528832758168,0.06529320989696658,0,1,1
298,-0.5835032627335688,-1.7234501620388563,-0.38725409550724355,2,0,4
299,-1.786184223364172,1.191381025504793,-1.0191345823844498,1,2,2
300,0.902537496846569,-0.40348705203139945,0.07764958879564574,0,1,1
301,-1.044692470154901,1.6398042002050335,-0.5418745191828813,1,2,2
302,0.8687318394875755,-0.9343917172276299,-0.0441128168838915,0,1,1
303,0.9824364484047524,0.9763294202954634,0.19855638801448347,0,1,1
304,1.2723476783030048,0.14117286177863697,0.23433630082389803,0,1,1
305,-2.2801832038911654,-0.49799007524948435,0.25142714246966846,2,0,4
306,1.8319915939456535,0.740382840180835,0.14363656591109272,0,1,1
307,-1.6536405466580812,-1.6498415511056443,-0.69632667424258,2,0,4
308,-0.38066931857960745,1.4619778291385266,0.34332033856997995,1,2,2
309,0.20408178467489235,-0.42611518020798317,0.08915036123362534,0,1,1
310,1.0874425875747868,-0.13115709512638127,0.15599294480977188,0,1,1
311,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
312,-2.2334630064545857,0.020471565928008816,-0.7678864998614091,2,0,4
313,-2.078061832864756,-0.1254328687229206,-0.1185773166116256,2,0,4
314,0.1997800444542867,-0.5387854538482661,-0.6035778716815691,0,1,1
315,1.2434706644020066,-0.60751169573045,-0.21315590781082297,0,1,1
316,1.462181412489218,0.1957229263707987,-0.01305014611715955,0,1,1
317,-0.5158919480155817,-0.6616408316463954,-0.14372928414816905,2,0,4
318,1.394570097771231,-0.8660864040216624,-0.25657495747623404,0,1,1
319,-0.16454253391634802,0.09323831950878808,-0.7210394320399383,1,2,2
320,-1.5854023287027044,-0.9184823866663231,-1.4712598987538836,2,0,4
321,1.936997733115688,-0.3671036752410097,0.10107312270638098,0,1,1
322,1.936997733115688,-0.3671036752410097,0.10107312270638098,0,1,1
323,-0.5102507314300347,1.9334500606915674,0.631119806055165,1,2,2
324,-0.3511654014412195,1.8802122206944738,-0.22764548866567724,1,2,2
325,-1.2924431650586263,-0.9800683396365876,1.2941643187114817,2,0,4
326,1.6255684826986385,0.2551553600139883,-0.1790872079228074,0,1,1
327,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
328,1.209665007043013,-1.1384163609266804,-0.3349183134903602,0,1,1
329,1.2846353151432008,0.4591800037130389,0.11171828868366128,0,1,1
330,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
331,1.0198312728567998,-1.1929664255188421,-0.0875318665493026,0,1,1
332,-0.728961479517246,1.1302154385903185,0.43101404436150165,1,2,2
333,1.7471639989294747,-0.4216537398331714,0.34845956964743857,0,1,1
334,1.79818593658666,0.20947817498460453,0.02187416023155547,0,1,1
335,-1.931264139716137,-0.49667785065441583,-0.8547245991922313,2,0,4
336,-1.5785166250581473,1.366162018704947,0.4859338664648924,1,2,2
337,1.9492853699558843,-0.04909653330660779,-0.021544889433855633,0,1,1
338,-1.883926358457937,0.04178746950952407,0.3267644693625112,2,0,4
339,-1.109968424254614,-1.4613053092916846,0.8436660809554771,2,0,4
340,-1.7586466858281156,-0.5423550356837996,-0.6537632310378685,2,0,4
341,1.0659245670559896,-0.34405461838820967,-0.08838747301000212,0,1,1
342,-0.2646200296283871,0.9829449426177762,-1.0042057917904104,1,2,2
343,-1.089694890794827,-0.9379612990631634,-0.09429817624019084,2,0,4
344,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
345,-1.377270760074805,-2.142104919650594,1.4989873224478276,2,0,4
346,1.5794751884994487,-0.5937564471166441,-0.17823160146210792,0,1,1
347,-1.0755358636582306,-1.2608508100485936,-0.05302954923536375,2,0,4
348,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
349,1.75209264238747,-0.6394336321460279,0.022729766692254825,0,1,1
350,-1.91037302243473,0.04666983856055216,0.40811385449792076,2,0,4
351,-1.4704532327265172,0.6817922638900777,-0.04624601884006667,1,2,2
352,-0.9127756966862,-0.8709682104522642,0.7993914248293664,2,0,4
353,-1.6149062458410923,-1.3367167782222704,-0.9002940715182264,2,0,4
354,-0.8462552555274768,1.9196948120777613,0.5961954997064499,1,2,2
355,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
356,1.255758301242203,-0.28950455379604806,-0.3357739199510597,0,1,1
357,-1.079837603878836,-1.3735210836888765,-0.7457577821505582,2,0,4
358,-0.6792790182250024,-0.7210732652895853,0.022307777657478756,2,0,4
359,-0.3703480613417428,-0.3719854816716117,1.1570395050119817,2,0,4
360,-2.1506017910407382,-0.9694623068025252,-0.03637232501551661,2,0,4
361,-1.1338218053916853,0.3650973465507444,-1.02977974836173,1,2,2
362,0.6961143855995541,-0.888714532198246,-0.2450741850382544,0,1,1
363,2.3068079145721234,0.17755623856902666,0.25775983473463326,0,1,1
364,-0.07847045184115911,0.944828412556102,0.25648223923915775,1,2,2
365,-0.9612043515036637,0.3194201615213606,-0.8288183802073669,1,2,2
366,-2.8927204474873993,-1.0874353155496264,0.504825647653293,2,0,4
367,1.6132808458584422,-0.06285178192041357,-0.056469195782570654,0,1,1
368,-0.8611268557916246,-0.5702864615876277,-0.5456520204568949,2,0,4
369,0.17576373040169951,0.2196638417628769,0.006613107223971317,0,1,1
370,1.5794751884994487,-0.5937564471166441,-0.17823160146210792,0,1,1
371,0.9824364484047524,0.9763294202954634,0.19855638801448347,0,1,1
372,1.1924487267448212,-1.238643610548226,0.11342950160506014,0,1,1
373,-0.6270712177026216,0.9740720630549984,-0.9577807130037158,1,2,2
374,1.6470865032174358,0.4680528832758168,0.06529320989696658,0,1,1
375,1.4400364887330306,0.3132755690621096,0.7610274719334444,0,1,1
376,2.11697418038591,0.12300617397686495,0.5051462816756909,0,1,1
377,1.9492853699558843,-0.04909653330660779,-0.021544889433855633,0,1,1
378,-0.8802145263862164,-0.029617058289341205,-0.26119084450653823,2,0,4
379,1.7643802792276666,-0.3214264902116259,-0.09988824544798175,0,1,1
380,2.1219028238439055,-0.09477371833599157,0.17941647872050712,0,1,1
381,1.915479712596891,-0.5800011985028383,-0.14330729511339285,0,1,1
382,0.6033958832697159,0.5367791251580007,-0.32512875397377955,0,1,1
383,1.1335358817739767,0.7177547120042512,0.15513733834907237,0,1,1
